time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	
9.607968371942033059e+01 1.094793752467919035e+02 1.036518511343951019e+02 1.226936448436263163e+02 8.937406681018558174e+01 1.099195477319485974e+02 1.012703087504854977e+02
9.727568964488014558e+01 1.138445633526447551e+02 1.019027243530298250e+02 9.801954745728883722e+01 8.382680716238775176e+01 1.103185935364794830e+02 9.235244638678510398e+01
1.031749228381899570e+02 9.511805541264840258e+01 9.385885233708866338e+01 9.713151071621761901e+01 9.395073830200087173e+01 8.869086009916546232e+01 1.050870912877009857e+02
9.680321666501464506e+01 9.973306608369578896e+01 1.029578935753615667e+02 9.548773181890663864e+01 9.811304176801773735e+01 1.121950956291173753e+02 1.041876096577474158e+02
1.000953554577768188e+02 9.536144865801436765e+01 9.729980839006506699e+01 9.494546036682461931e+01 1.006061675720672071e+02 9.258590090512481652e+01 1.023132946170897668e+02
8.867133816149429038e+01 1.016804311533332879e+02 8.566571732399769701e+01 8.878676624069422019e+01 9.371720585993962516e+01 1.098567924065580428e+02 8.069853306833040563e+01
9.611295857474242155e+01 1.029163075248487047e+02 1.077205406952603255e+02 9.734692815293777812e+01 9.530266397594672867e+01 9.956029361837619263e+01 1.148917903049371319e+02
8.634931064509088117e+01 1.022164636171220025e+02 1.080971596914186534e+02 9.993215728089316485e+01 8.908219928236660223e+01 9.974819211789278484e+01 1.157426777463924736e+02
9.737102156989698187e+01 8.877978111097587544e+01 1.018233786936996381e+02 1.002757644866175326e+02 1.128863893339187285e+02 9.126816313377449319e+01 1.125392751961382771e+02
1.088575780847519638e+02 8.653701085115764613e+01 8.982255074253093596e+01 9.460559470691194406e+01 1.095862460494805362e+02 9.586692192031701154e+01 8.551118973169468518e+01
9.404175208372049610e+01 9.901261789253457835e+01 9.060921686335689174e+01 9.208946669160445708e+01 1.023731423452396143e+02 8.599068287061840010e+01 8.089711607004750249e+01
9.023607846348539852e+01 1.031941545686603661e+02 1.236629390884059632e+02 1.029071916983462813e+02 9.618970648406877899e+01 9.433022887867176109e+01 1.029584754935749942e+02
9.054630875919825428e+01 1.109129198598021162e+02 1.083949597543398369e+02 9.159145929426806276e+01 9.223004356083214361e+01 8.986087081946581634e+01 1.099205958377588956e+02
1.008023774524347687e+02 1.043737017872568060e+02 1.004562063054667220e+02 1.020305968879105905e+02 1.004288997352190620e+02 1.095207351056429843e+02 1.014920008503153070e+02
9.952529629453297844e+01 1.035874533885493918e+02 1.069416866885099324e+02 9.450332663747153106e+01 9.140492092969410010e+01 1.086407367849463697e+02 9.097836099361579443e+01
9.386784809790896134e+01 9.174103070578432551e+01 1.210443166432263951e+02 8.477836156675114410e+01 9.111553926917946455e+01 1.137237728015788605e+02 9.374772594429398964e+01
9.387149133813856849e+01 9.196597164178643879e+01 1.219256501506903874e+02 9.665710426341486539e+01 9.450150856489031526e+01 1.197808571660050490e+02 9.283394378253004220e+01
9.890006608470176275e+01 9.413682270111203820e+01 1.238073436871763136e+02 9.706511096746189082e+01 9.509306830274262268e+01 1.230144545971987924e+02 1.004479759486572163e+02
1.039594164999390102e+02 9.796442764746167597e+01 8.108514803503967983e+01 1.075502415341715761e+02 7.965444865126569596e+01 9.000329113176994156e+01 9.969849473596293876e+01
9.791728621936728416e+01 8.732570653423137230e+01 1.064046093579026149e+02 1.124571462131546156e+02 1.160079486038993650e+02 9.044144274062131217e+01 1.038868674774676322e+02
1.138783661948990584e+02 1.150605105625198661e+02 1.046491654210563240e+02 9.295594206790050862e+01 1.085858923269040019e+02 9.257065226176570150e+01 9.302288234023968982e+01
1.061013941843904860e+02 8.976629692808904792e+01 8.383724020129382382e+01 9.348711996246886713e+01 1.171306215411098037e+02 9.744492669659243234e+01 9.227181506394617827e+01
9.383285382510723593e+01 1.048083793187872317e+02 7.942231462295011113e+01 1.019915351370579373e+02 1.007033118200066326e+02 9.378843474209389797e+01 9.631771585117544987e+01
8.763495982992779432e+01 9.050664510370467042e+01 8.267515101614657169e+01 1.004413590375867216e+02 1.005406482010714058e+02 9.062038369576870878e+01 1.046714792304699984e+02
1.197470601327622433e+02 9.179178520571966260e+01 1.152515588684027108e+02 8.848169013087976964e+01 1.000396318265122915e+02 9.174512625360480911e+01 1.093475145698104569e+02
8.089603438621621478e+01 1.196292963482779896e+02 1.172224516477482439e+02 1.135724291885504016e+02 9.804330095187596328e+01 1.011788145314983183e+02 1.041397885184572232e+02
1.052836271373152783e+02 1.086985611902094604e+02 9.885182252134477210e+01 9.973277378947366856e+01 9.579070331498263613e+01 1.005502609418157078e+02 1.097337563092318362e+02
1.180684418420559467e+02 9.824903057744133150e+01 9.544523471429194217e+01 8.661992265788914835e+01 9.230370112459014820e+01 1.023512493664543115e+02 1.160556067163353617e+02
9.885646839107984363e+01 9.694441093985669511e+01 1.028427429064462046e+02 1.010407543890795665e+02 9.225733783193173565e+01 1.023148967420388686e+02 9.923011870883135543e+01
9.665913479638106764e+01 9.920723567643258889e+01 1.066814769133690390e+02 1.019491325174328438e+02 9.939682508822033924e+01 1.040908155055492443e+02 9.351919589084455708e+01
1.006335757232101571e+02 1.052033747908712371e+02 1.108458115090681417e+02 1.068510734925908849e+02 9.681773941432106767e+01 9.630057260000076269e+01 9.007839769057753188e+01
9.696403463486211649e+01 1.061074090096031171e+02 1.118833325303636457e+02 8.785259259440734070e+01 1.091891348837076521e+02 9.310113002810774674e+01 9.522849173762519115e+01
9.713121444645024383e+01 9.435863244486371570e+01 1.117328276276997201e+02 9.176540377751825872e+01 9.801630537155514844e+01 8.396693330926436261e+01 9.700249606031646010e+01
9.933481120470995052e+01 1.189525417714642117e+02 1.118479307656256196e+02 9.518637948525412185e+01 9.173278924681088142e+01 8.416496832358629376e+01 1.067212631955005122e+02
9.914369973777593259e+01 1.161116853128911401e+02 1.103595844313756089e+02 1.024731988771823978e+02 8.784311773059503992e+01 1.102834143287143007e+02 1.000313554041769635e+02
8.874016442736994748e+01 1.154644486748885583e+02 8.173738576945413570e+01 9.959106111837500919e+01 9.406419543957673568e+01 1.128849729392709662e+02 8.509586714366916738e+01
1.121141213556190905e+02 1.229993756147902673e+02 9.873890460272670566e+01 8.962959460398722911e+01 1.039131570810587135e+02 7.999841817804555433e+01 9.591081458188511988e+01
8.506568059591199926e+01 1.163404785229814706e+02 8.793049285383138169e+01 1.142778469169757614e+02 1.045625437392714616e+02 8.981467059704419853e+01 9.476035922361097619e+01
1.001226795990755392e+02 1.144389359895776010e+02 9.039350902991041892e+01 9.022288832151737381e+01 1.033247920071757164e+02 1.030344493805481534e+02 9.678221343459551917e+01
9.951389575673563570e+01 9.343182632963250001e+01 9.248842857067151613e+01 9.981183939351490153e+01 9.428984857552748622e+01 9.570373517176599876e+01 1.197598140690330126e+02
9.355089748612535061e+01 9.400414703689553164e+01 1.038707933577554172e+02 8.763009309901796939e+01 9.824279018573530209e+01 1.016743189680502439e+02 7.887324098445461118e+01
8.312717731602465676e+01 9.284923903286458824e+01 1.125242323380307994e+02 1.162906210853043376e+02 9.999904976822867297e+01 9.595791778120425874e+01 9.347664461701339178e+01
1.068179389406816142e+02 1.037397055145433598e+02 1.041639752688158325e+02 8.663053987659698407e+01 1.171376162084408179e+02 8.877757962186076668e+01 9.037113241918363826e+01
9.889124707696774408e+01 1.110484431757159172e+02 9.706376201905995060e+01 8.662891952044627430e+01 1.118829833107750176e+02 1.114991952654457208e+02 8.486660113430727392e+01
1.092434387339338571e+02 1.065549557614481841e+02 9.303586349105876252e+01 1.202872818294487161e+02 9.077975112255296608e+01 1.222904449471380133e+02 9.054365865164110971e+01
1.089230473896929254e+02 9.195096317746121883e+01 1.077924233756664307e+02 1.206276151842934041e+02 1.069233289222925833e+02 1.098647990596182353e+02 1.093507263657768220e+02
8.969849733458657681e+01 1.071202233016522598e+02 9.551704290438254930e+01 1.181137688216568762e+02 1.041013076448196699e+02 1.153621553785436049e+02 1.108371592293351284e+02
1.030760052615947160e+02 1.099749742153668990e+02 9.129254067461069155e+01 1.010288098263001046e+02 1.041012461923333774e+02 1.209925739362557806e+02 1.051332971342947076e+02
9.566762163067440383e+01 1.033779150072945470e+02 1.028851427990769594e+02 1.031518033736787601e+02 1.060109778140151775e+02 1.094121819564455507e+02 1.009501254874162726e+02
9.726463287678551239e+01 1.042791318058710033e+02 1.049456946131343784e+02 9.545194489289632145e+01 1.044816731767359670e+02 1.020222435537304477e+02 1.093381668625561360e+02
1.045963239485648728e+02 1.041742655093902101e+02 1.042919667042858691e+02 9.533807680627369052e+01 1.038061914602057669e+02 1.007167695517506445e+02 1.076122717050945283e+02
9.618303590273612258e+01 1.012242243012470908e+02 9.546291232114583636e+01 9.261422889004248304e+01 1.059210626399821251e+02 1.033491473241124652e+02 8.824706050185534423e+01
1.007207023058856237e+02 1.114700792200459176e+02 1.036682883406694060e+02 1.069682033249856801e+02 1.059372491317363369e+02 8.445737460388990314e+01 8.821349199710293476e+01
8.904236126099846160e+01 8.736701174723019392e+01 1.145981388859324994e+02 9.844208442309454199e+01 1.126847277079231162e+02 1.138672610965295462e+02 9.567794444788904684e+01
9.243534785278708910e+01 9.500422565514604401e+01 8.230511669835101429e+01 9.036773037957146926e+01 9.800226373060975504e+01 9.455945957668174628e+01 1.030802381817780429e+02
9.255549999458570198e+01 9.617401892930375595e+01 1.018135019822019842e+02 1.105987263067450783e+02 9.808486059716221916e+01 1.086188374298094175e+02 9.583144596480322264e+01
1.013361927823264779e+02 1.167272311263021436e+02 9.929597304542845393e+01 8.994452615699714215e+01 9.842155315474884958e+01 7.837131235479438374e+01 9.687430348654977763e+01
1.007309662244881281e+02 9.732004309369229134e+01 1.017141612400855166e+02 8.190981651461859769e+01 1.293848198393916960e+02 1.245513422996841939e+02 1.093746602368140373e+02
1.039841107838704772e+02 9.474060148185485275e+01 9.938718421140976034e+01 9.818774282905114603e+01 1.271242805873702082e+02 1.253117570776213086e+02 9.040160357169088456e+01
8.935532883539504212e+01 9.503828329887514315e+01 9.226450238683672467e+01 9.938130659647885068e+01 1.183139654193438588e+02 1.164630954169336547e+02 1.065324548689790731e+02
1.100924574099909989e+02 8.891007334976592347e+01 9.894187274381297925e+01 9.501887581612348299e+01 1.145478733992749625e+02 1.236396453930436081e+02 9.857533736905378419e+01
9.492016487017326654e+01 1.029228405070014674e+02 1.123105662576131749e+02 9.395226087539049331e+01 1.115356179222167725e+02 1.241507708151289080e+02 8.954485775190825336e+01
1.028385762346585750e+02 1.047111042617326291e+02 1.072578460346414602e+02 1.035501588954398073e+02 8.778122017128892196e+01 9.303408082589699291e+01 8.956621658072549508e+01
9.945424266122695656e+01 9.373181040419409271e+01 1.092419935804641682e+02 9.836316669779962751e+01 8.450124180618173853e+01 9.957589171827584096e+01 9.144543111801250745e+01
1.016770846964149229e+02 1.021169159442000876e+02 1.139925904349745593e+02 1.036742073867145280e+02 1.000045164059499285e+02 9.067931021771099154e+01 1.132712424224883705e+02
8.918154349917631407e+01 9.325595064349025165e+01 8.013977867858150717e+01 1.137300194191373777e+02 1.015642183130315743e+02 1.101171098557870351e+02 1.101250212175713301e+02
9.452003948363703500e+01 9.623169920990729054e+01 1.074625234731106787e+02 9.584078856001292479e+01 1.211907504780160423e+02 1.116928272349710056e+02 1.008188647014199404e+02
1.056960773156580018e+02 9.821494609469451120e+01 1.124091534730751789e+02 1.026034330488951269e+02 1.169360312420027697e+02 1.173810036888261692e+02 1.086370853201308648e+02
9.276154890036849565e+01 1.040022124531319605e+02 1.210523724792021625e+02 9.988832277001968407e+01 1.053833409389231974e+02 1.213424565975212488e+02 1.063405693193681003e+02
8.694590305242117267e+01 1.008063543282438843e+02 8.813886797822999597e+01 1.159432561599879108e+02 9.377081419576529697e+01 1.148004134605969426e+02 9.394909677292912420e+01
8.823413094536005019e+01 1.062980807660501625e+02 1.098556026178739558e+02 1.068556256743052586e+02 1.069940695693894099e+02 1.007005558300184020e+02 8.033943199667916701e+01
1.080076253964822115e+02 9.162739655070861033e+01 9.446771639342732385e+01 1.242380658640594078e+02 1.087845015712607477e+02 1.073363379634612045e+02 8.587166825133593306e+01
1.024925563456210966e+02 9.854195751349055854e+01 1.060650550308978950e+02 1.206821039585630473e+02 1.148996110543145477e+02 8.407322981393461703e+01 1.133531891774138813e+02
9.643135105435163723e+01 1.070662932914913910e+02 1.042230371094178594e+02 8.459843048711108793e+01 1.217603173234557374e+02 1.040225152421940606e+02 1.152133851962001501e+02
9.382701688650216454e+01 1.081514756259478389e+02 1.101909363363580496e+02 8.718056080179361800e+01 8.161449436942430680e+01 1.121852346273499279e+02 1.216682683829076694e+02
9.411106385802725072e+01 1.078314829080923971e+02 1.158439646111530692e+02 8.695199855473251205e+01 8.006683991282682200e+01 1.258563996925564510e+02 1.041432881827548016e+02
8.953711030241618118e+01 1.046812233041945746e+02 8.618324946906797379e+01 1.107443458218534573e+02 8.138412266181582311e+01 8.577960065702473003e+01 8.843546658806621963e+01
1.079619247319414512e+02 8.673743603836700800e+01 1.013071079205195275e+02 9.204935374162411676e+01 8.953511826217877001e+01 9.885530176409767478e+01 9.608999449666526971e+01
1.032858807362387950e+02 1.098794261781750521e+02 9.554352899905325103e+01 8.863268912706851665e+01 9.627520659274433967e+01 1.039682498198492908e+02 9.994377295850797793e+01
1.076708764625355172e+02 1.110118442753338286e+02 8.801923177580266611e+01 1.050724444636646098e+02 1.098127268051304668e+02 9.881646345088496730e+01 9.762053392862918599e+01
9.796510259882514049e+01 9.304488484524647163e+01 1.053328098069989238e+02 9.857959690615768977e+01 8.748010384720500099e+01 9.278308123048918787e+01 1.067590296918396007e+02
1.053992421348038704e+02 9.961319602878222668e+01 9.940344347962108884e+01 8.336826777588905202e+01 8.725770243756166167e+01 9.382981847035063083e+01 1.004492380673488015e+02
8.636012903517712402e+01 8.630417343730027824e+01 9.370159357606017636e+01 1.135250017533052755e+02 7.731781096651269536e+01 9.178622693587824699e+01 1.034143566263099103e+02
7.637056309407991250e+01 8.702925173624974775e+01 1.197019400662131972e+02 9.325328615253586406e+01 8.018251170655909732e+01 9.414104719810528366e+01 9.374127890361273785e+01
7.274029668254812009e+01 1.006639369166544213e+02 9.043497897000850116e+01 9.019806870531004961e+01 1.261968958069784605e+02 9.598019559135022405e+01 9.599572775270395653e+01
7.546585351281258625e+01 1.044424037569509665e+02 9.384547777109359856e+01 9.117679435135491417e+01 9.133125267978343231e+01 1.066083270247645487e+02 9.517783004603580821e+01
7.716136935756260584e+01 1.049634234569851117e+02 1.028348388952129824e+02 1.011561319125570719e+02 9.602511337412421710e+01 1.164827922013897705e+02 1.005851081562729235e+02
8.348806019723957661e+01 9.645990725236865160e+01 9.983877826852938142e+01 1.070674317273002316e+02 8.461579557737834989e+01 8.315399932699173746e+01 1.046144139637683139e+02
9.015685027119279482e+01 9.254451274188733123e+01 9.048012909242059720e+01 1.022279786831813482e+02 7.416922527043274727e+01 8.995181582192083170e+01 1.042368894970863948e+02
9.816640402232069107e+01 1.060484706139040156e+02 9.614452148498573081e+01 1.087038852091350094e+02 7.412497135772434831e+01 1.053518660391055448e+02 1.072130031084901844e+02
1.172492212956190372e+02 9.532857521018024727e+01 1.138212907748105351e+02 9.058105697905401144e+01 9.775484137048601951e+01 8.515041939982519636e+01 1.009659672512433986e+02
1.079134089664031677e+02 9.190715103261129570e+01 1.070850012338641903e+02 9.282282834697323892e+01 9.499317529447779407e+01 9.617036483373294686e+01 1.023778163619921031e+02
9.153252971404917560e+01 8.676926133925864804e+01 1.086612764676598601e+02 1.168209737868747169e+02 1.104418412552297468e+02 1.028057837588202688e+02 9.507693993969617452e+01
9.178196546226179464e+01 1.111671692383961272e+02 9.417626547099955303e+01 1.086575939157085031e+02 1.052262872059215653e+02 1.010884484714205342e+02 9.885213606282141541e+01
9.960354998312836017e+01 9.414545455511603222e+01 1.002390675709083609e+02 1.112964062298569843e+02 1.123231191397675843e+02 9.132084515064698849e+01 9.821705730509857801e+01
1.003463291093228946e+02 9.387523419507225242e+01 9.917943502671491274e+01 1.049139893659509681e+02 9.052940969813832339e+01 9.273720499852332466e+01 9.673979089217800720e+01
9.674328795612845511e+01 1.057391594886460808e+02 7.937047114621165633e+01 9.010454859173353270e+01 9.480049593524958595e+01 9.486024385210308196e+01 7.874065495190299657e+01
8.394143742045700662e+01 9.958075273485751211e+01 7.855393216868274919e+01 8.563668649576861469e+01 9.968912361101884301e+01 9.448207817331667968e+01 1.134878859383489385e+02
1.034425264298301386e+02 8.631952695139347043e+01 8.097542592292725772e+01 1.031631476457895076e+02 9.925762915806353703e+01 9.744588146497105186e+01 1.093415279828385849e+02
9.612782287352595745e+01 1.055746582767753807e+02 8.549406985334222497e+01 1.122743447113699062e+02 9.926617379213398351e+01 9.390863136697018376e+01 9.178875548436037946e+01
9.631547254570077143e+01 1.021914844189742979e+02 9.757967856930223149e+01 9.003132853971912652e+01 1.037964456833754241e+02 9.383826808468288050e+01 1.023253286034372849e+02
9.538147225857331080e+01 1.084072074003026387e+02 1.045258401732889979e+02 9.155564089985021781e+01 1.092526160294756892e+02 1.037615920143547896e+02 1.085093179244374824e+02
1.188104840135725624e+02 1.121158565052311644e+02 1.047786361011266507e+02 1.055674195180093307e+02 1.177527075247093933e+02 9.957902233841893747e+01 1.060274898416937361e+02
1.172176652012312417e+02 1.097866356764051687e+02 9.645264208423955665e+01 1.023060059960898514e+02 1.040373795710662961e+02 9.509751720926961127e+01 1.071534437052388000e+02
1.080371674099721702e+02 9.080301924040794859e+01 1.017085477376558913e+02 1.064408292618681173e+02 9.664672815446778031e+01 1.055579940790909603e+02 9.234620446686926698e+01
9.431467803882229362e+01 1.038973891009451620e+02 8.770516278518675790e+01 1.052956098772885412e+02 8.430800558879818141e+01 9.516266870152799129e+01 1.041338652916488599e+02
9.106806224764892477e+01 1.062422222890575512e+02 8.998775172669976996e+01 1.008407552423305873e+02 1.069631340881110049e+02 1.028474081493981771e+02 1.009367756023828662e+02
1.253370420036107760e+02 1.208115321729653147e+02 9.032411922779289171e+01 9.385127390835256733e+01 1.067504779572872309e+02 9.822991214089722689e+01 9.130960900670520175e+01
7.189559355274167274e+01 7.765594943852126164e+01 1.030569679543699237e+02 9.985925119066473599e+01 1.015640356031871931e+02 9.639295995241832316e+01 1.018269210742308815e+02
7.304524651859765072e+01 1.183489812772083383e+02 8.242650151594162367e+01 9.640280036015948895e+01 1.156626528614778238e+02 1.056862827551611872e+02 1.002799175001550793e+02
9.768118659499958767e+01 1.036067171726379854e+02 1.164028030481416636e+02 9.511633271598374506e+01 1.237954587443612127e+02 9.028104250098114392e+01 9.517305020132187110e+01
9.221725222601415339e+01 9.313147969000314674e+01 9.945003579572654928e+01 1.117905700094286203e+02 1.404027840297584646e+02 7.528200887444862133e+01 1.015573136443177873e+02
1.037917166609185102e+02 1.040275408790984955e+02 9.636555666613696758e+01 1.095612486948898550e+02 1.409828421544715695e+02 1.048773973502704280e+02 1.091815572576821296e+02
9.184006501082865270e+01 9.036868555926912450e+01 1.128928128548330818e+02 1.013303603956457124e+02 1.277300375478745309e+02 9.766316867489965148e+01 1.017031418123584245e+02
1.085040917070044486e+02 1.027303563140384597e+02 1.088361582132609726e+02 9.501912061875113125e+01 1.066754395521730601e+02 1.051421800824954573e+02 8.288913455486073190e+01
1.160567323129481849e+02 9.901182183224524636e+01 1.161332161529549438e+02 1.011921151054776260e+02 1.123806962373232636e+02 1.049325641602172539e+02 9.856169722684558110e+01
1.151727029112705623e+02 8.131292467602294494e+01 1.052399208121055949e+02 1.040675302691223862e+02 1.066580397992540270e+02 9.808422313737038678e+01 8.768966989222423081e+01
9.077855200293282678e+01 8.126302447663675821e+01 9.824336665771660648e+01 9.268792440004158095e+01 1.064999998235726082e+02 9.343322031424017382e+01 8.268421117977425183e+01
9.376180488882656050e+01 8.025933825706005109e+01 9.565335602752307409e+01 1.093164600688570545e+02 1.059968560110132785e+02 1.025223242309310905e+02 9.593620168504521928e+01
1.085177755140941258e+02 1.257712309858704884e+02 9.708621819962854715e+01 1.085799288688991737e+02 1.106069810915209644e+02 1.057113966588348291e+02 1.066923427713918642e+02
9.127457426045025102e+01 9.349295859517445706e+01 9.855568591879375617e+01 9.395713153356933844e+01 1.114428954568760446e+02 1.016297292243149286e+02 8.700933129446519843e+01
8.546215719778139430e+01 7.515857153234085786e+01 1.071449778483798809e+02 1.040122851378355904e+02 1.127069247631379056e+02 1.000469687076390670e+02 1.111105649434084057e+02
9.426822689902724051e+01 1.297040809018334357e+02 1.069744870896865905e+02 1.003645809156632254e+02 1.178603875718920904e+02 9.198629706924617722e+01 1.091951115924233022e+02
1.061204038660008280e+02 9.379835872276896680e+01 1.059416095090531371e+02 1.166223188772593318e+02 1.092319328904121107e+02 1.035202341815252964e+02 1.020621633409350721e+02
8.330410303891699186e+01 8.627911137084062432e+01 9.609614097811191868e+01 1.187671412635935866e+02 8.618332250747734236e+01 9.967568988366642202e+01 9.590168583690301318e+01
1.046347746529381624e+02 9.036043991493147587e+01 9.495931248171785910e+01 7.990100308700883147e+01 8.619676570361637857e+01 8.733455386044346369e+01 9.559336568170797932e+01
9.944406756534476699e+01 1.175797780103527828e+02 1.126124682770619643e+02 1.043604295984574435e+02 8.557101145821329169e+01 9.546623450822147561e+01 8.506765801562968932e+01
9.278276833319995376e+01 1.228884488952462277e+02 9.141715149805327201e+01 8.878647417958545418e+01 8.106045166028845017e+01 1.021611273500505916e+02 9.874245379727383920e+01
9.093547272663522563e+01 1.219938679842506843e+02 9.689990295566033751e+01 9.489946934526170708e+01 9.565830668219911104e+01 9.751625368133174732e+01 1.091624923555496167e+02
8.939917667282307434e+01 1.167631527500106188e+02 8.645891347149117223e+01 1.022414971874570995e+02 1.064925428002297565e+02 1.081645066631265024e+02 1.097799193961400306e+02
1.092694413347804527e+02 1.050985797585484818e+02 9.211582950289687233e+01 1.056299961386292523e+02 9.883617524240932539e+01 1.035600277973241674e+02 1.030490633689389881e+02
1.069471449482180674e+02 9.060017769014426392e+01 9.734078667178459909e+01 9.990348197216837889e+01 8.990648876662029920e+01 9.768630393804284040e+01 9.724034497870732707e+01
9.352083665660003930e+01 1.110716844482054313e+02 8.725562023982388382e+01 9.125687173930853646e+01 8.097633588560546514e+01 1.107038575282421675e+02 1.095018521369947990e+02
9.477161366236271078e+01 1.020055314947698406e+02 9.616924793027678220e+01 8.299520435508694050e+01 9.932229597622242068e+01 1.066916058594488561e+02 1.086900264915155816e+02
1.038874621976736847e+02 1.169981518513329775e+02 9.181163540652335087e+01 1.114040862893499479e+02 9.787876644010773930e+01 1.071672701713066118e+02 1.115882950111395928e+02
9.631612190179774302e+01 1.162604480415560886e+02 9.784136458780902501e+01 9.800231133888944157e+01 1.051560794540029491e+02 9.627469628638527865e+01 8.855780368510912126e+01
1.019654943754501772e+02 1.037715709890864559e+02 9.946091204997951252e+01 9.928231034659830812e+01 1.066220437953106028e+02 1.008493089047451861e+02 1.004445987450315698e+02
1.033725849497200358e+02 1.045666304204804078e+02 9.682947412937130593e+01 9.577126406784287838e+01 1.212612367574361372e+02 1.205212231152163014e+02 1.042961096176236282e+02
1.128713162444654472e+02 9.829273326200240035e+01 1.069248786233876274e+02 1.258625158933585340e+02 1.226838614198929918e+02 8.055044832656423637e+01 9.602954795293385359e+01
1.131550895945408968e+02 9.921417787530209864e+01 9.865886573585285646e+01 1.188246513174301811e+02 9.770479306433790612e+01 1.231690245591068731e+02 8.893232649147451241e+01
7.709333572640808541e+01 1.025456204050735920e+02 1.034161472018444670e+02 1.015321399534380049e+02 9.828463736201058509e+01 1.111117272766219060e+02 9.272219442439546810e+01
8.133616821243246875e+01 9.983288728932291178e+01 1.071584050928458112e+02 9.373198769655269302e+01 1.000579754348831898e+02 8.708743408608341952e+01 1.036712287227007323e+02
1.172088403247129946e+02 1.046507453785114876e+02 1.069328663575996075e+02 9.863499992947744488e+01 9.786627491913418453e+01 9.395733010117596962e+01 9.865519873669150286e+01
1.060309867538397555e+02 1.195748275972949841e+02 9.885161821150546757e+01 9.721428205326029115e+01 1.020784390992187838e+02 1.193293129925323512e+02 1.121646498818205799e+02
1.049534679241824904e+02 8.702571269499179607e+01 9.824604320314897166e+01 9.455871426156072346e+01 1.037353839151053307e+02 1.276039676415845463e+02 1.039198902148095840e+02
9.562209630560820983e+01 9.077487202406128119e+01 9.811259168028162492e+01 8.729340125081520796e+01 9.519529612110234496e+01 1.010736132367702851e+02 1.115458243040931450e+02
9.451729642029897605e+01 8.741115628356627099e+01 1.083055245286032999e+02 8.870386265724576447e+01 8.846575394647757662e+01 1.003281522698232209e+02 9.475428001324286242e+01
1.030743910439279318e+02 1.041337419402125590e+02 8.486444415262515406e+01 1.012503132545969464e+02 1.033809593704454528e+02 1.087810951345190631e+02 9.392680116895620301e+01
9.139961968242174351e+01 1.170534789244706531e+02 9.169615549753177675e+01 9.659121172942586497e+01 1.140268066981504660e+02 1.020769878911899866e+02 9.976714633232883500e+01
9.418889191127901483e+01 1.193633667027817040e+02 9.329591113800421454e+01 9.462238834225381368e+01 1.186964907746932170e+02 9.130062624975796837e+01 1.076839088003377896e+02
9.583108617647417304e+01 1.189464316570527416e+02 1.011674455858491655e+02 1.004909263238670150e+02 1.059313049293020015e+02 8.980181733690650958e+01 1.027534102239062150e+02
9.135827315175842500e+01 1.100373294694572621e+02 1.166267488657659186e+02 9.389586320388202978e+01 1.065982654594741206e+02 9.181440985471887473e+01 1.010454351568391189e+02
9.458363866215844951e+01 8.021052209034564839e+01 1.106828905761139907e+02 9.079370036553008561e+01 1.027645789341735707e+02 8.809909747490451082e+01 9.468144513124833850e+01
8.782758923197852141e+01 9.957378511529475418e+01 9.804183649679852408e+01 9.459491472740376139e+01 8.906971672053761324e+01 1.055143676006079119e+02 8.842532729641689571e+01
1.019491948791591653e+02 1.046171280577425193e+02 9.024011552406685155e+01 9.919915782553997019e+01 8.244305158336774753e+01 9.672383274748948168e+01 9.250312567787338480e+01
9.831891969455919877e+01 9.776117298198047934e+01 1.027105911271398924e+02 9.978560748596332530e+01 8.170448731676194143e+01 1.031762613307227525e+02 8.770000952276144801e+01
9.641605997045007825e+01 9.693521518343385424e+01 1.036027042576179156e+02 1.143131226454811156e+02 1.083772547147172816e+02 1.011002195732382631e+02 8.262535763274016176e+01
9.756438562086465538e+01 1.125184971480034903e+02 1.004576344460186306e+02 9.490229570572546436e+01 1.016772546349655499e+02 1.029626392633530827e+02 8.256234420611851021e+01
9.899464452289983285e+01 1.104544300929363203e+02 1.071554382764565503e+02 1.057779916516413721e+02 1.086896077720269886e+02 8.786700949961509366e+01 8.338982248816265042e+01
1.064399999750708048e+02 9.385815035291381037e+01 1.229105770769155868e+02 1.125835064459207615e+02 9.218846019238466738e+01 9.988884914586229513e+01 8.258808535803844109e+01
1.071940106657117440e+02 8.863829836148995867e+01 1.037238731674059125e+02 1.074273757437291152e+02 9.819070659679248081e+01 1.021657828567210657e+02 9.758986739064602034e+01
9.084041464375681585e+01 1.040232583848564616e+02 9.414567603596596257e+01 1.100049014696912764e+02 9.313362259480967964e+01 9.878895963624908916e+01 9.964192981160378793e+01
8.712789873449746381e+01 1.026829840277931538e+02 1.061598229875750690e+02 1.178694799078489837e+02 9.957443898867180110e+01 9.953374229510905025e+01 9.863713129127009438e+01
9.154256707568846707e+01 9.291906546720403526e+01 1.020409752941092734e+02 9.176005960092120972e+01 9.673806455394475279e+01 1.049015607306638458e+02 1.030880167535956389e+02
1.045418903571847977e+02 9.323272613916145701e+01 1.055343935793186603e+02 9.279693968765641898e+01 1.041093445464541105e+02 1.093302688626123143e+02 1.033725000937068330e+02
9.330255450424873231e+01 1.041968060946494177e+02 1.043142203975792626e+02 1.008677540649813125e+02 1.032563408599116173e+02 1.140755245657617678e+02 1.029689030293129548e+02
