time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.103412273288305840e+02 9.342801877409569045e+01 1.284324847700994212e+02 1.088879901766140961e+02 8.947281607654313973e+01 1.082575267041414122e+02
1.103041191589760359e+02 1.101575806825587023e+02 1.233012127910394042e+02 8.560033703443286868e+01 1.076924614559779343e+02 8.837396465614065733e+01
8.061982890201232976e+01 1.043443533425147365e+02 8.489656013704785664e+01 1.053361585857873592e+02 1.032641550379765647e+02 9.274691074844186289e+01
9.648209425632158798e+01 9.160303242221604592e+01 9.277582145012752335e+01 9.447106858913066674e+01 1.156383450297599609e+02 8.569648291712258015e+01
8.950723864442068134e+01 1.061770469957604348e+02 9.394120281012186524e+01 9.162544420960220748e+01 1.064946555821345697e+02 1.079249658340048938e+02
1.006937731996766416e+02 9.252659971262130512e+01 9.642628342537241792e+01 9.870941364711765686e+01 9.674672968357008074e+01 9.484724426002523501e+01
1.022111891947419053e+02 8.953591635812261984e+01 9.488013934248834857e+01 1.001288753639495042e+02 1.116133938641672927e+02 8.440066097742429463e+01
8.939848171671351906e+01 1.014401433786957369e+02 1.053361531843935950e+02 1.130749114391343824e+02 8.877133048815230154e+01 1.035765955665417124e+02
9.166155749654745932e+01 1.116030147666701851e+02 1.038030806808054791e+02 1.005863346212184126e+02 9.052129142423702035e+01 9.884253742377688923e+01
8.807539306570829751e+01 1.087388696607062855e+02 1.059508981314941423e+02 8.528167210401616671e+01 9.488944598226457572e+01 9.662320772330846808e+01
9.997842835262476058e+01 1.217025650189506649e+02 9.573444726708089547e+01 9.657737484203744316e+01 8.794001739682292396e+01 1.024529505076844771e+02
9.591868803194611814e+01 1.157093630531171016e+02 1.126006491328748211e+02 9.625810003982876140e+01 9.269118824914576749e+01 1.032402906917264716e+02
9.772476206624766348e+01 1.114863661718037378e+02 1.158321312719074285e+02 1.015129480271166642e+02 9.186031974459382354e+01 9.321503244833118629e+01
1.141905506928570162e+02 1.096289381310026840e+02 1.148352274404305149e+02 1.020604315697169682e+02 9.094634153548001620e+01 1.058178872432148552e+02
1.155138326858462534e+02 9.536820253213606691e+01 1.122152394667340474e+02 1.015358930976493923e+02 9.345852565340547358e+01 1.036655122674978031e+02
1.156550917436543102e+02 1.054243839894338066e+02 1.086902546639174147e+02 9.798243245504183108e+01 9.397907297635971702e+01 9.012261237268322134e+01
1.017209238446469186e+02 9.728618171816205518e+01 1.014865306402143830e+02 1.015595044466135874e+02 1.174378198945391034e+02 9.232026315616600698e+01
1.022362666518295811e+02 1.042382214089736010e+02 9.782863028585458665e+01 9.824477931013663579e+01 1.012421735669432792e+02 1.068706778653662042e+02
1.257796920496189585e+02 9.275630311813030460e+01 9.846357158909975738e+01 9.512596112229668677e+01 9.113049847538574966e+01 8.857431034233529488e+01
9.939184141993217736e+01 9.345978168791961593e+01 8.917420307210296926e+01 1.047283108884141711e+02 1.069100933139994538e+02 1.067963419918233114e+02
9.972917396870930418e+01 1.058741637602155521e+02 8.765988770295874133e+01 9.616494686022144833e+01 1.052831046956929413e+02 9.153206797956346463e+01
1.086791262553400372e+02 1.048310675676108019e+02 7.933929456051761520e+01 9.754222647327665641e+01 7.280511416578495698e+01 9.403292330980207225e+01
1.058073458942851062e+02 1.153480409210543627e+02 8.162535596598942789e+01 1.027644016787257186e+02 8.541603796352771383e+01 1.023643207245292217e+02
1.037757486194632435e+02 8.446666343634180407e+01 7.486571296713556478e+01 9.722876793089935177e+01 9.692857825984364695e+01 9.009736202859001253e+01
1.122933135690659583e+02 8.348276236670632500e+01 1.336797603554811076e+02 9.544876220529334887e+01 1.050668702372678638e+02 8.355937665907640621e+01
1.066354690535545302e+02 8.765880906400046513e+01 1.301009224758369101e+02 1.105434696032054944e+02 1.212264164131773754e+02 8.851359379926691417e+01
8.993480771742537172e+01 8.818637175459136301e+01 1.327552457295951456e+02 8.718118834856832677e+01 1.172641181027766493e+02 8.847660350548409269e+01
1.158776801119995525e+02 9.969806001204092638e+01 1.129541084633050048e+02 1.000255475040800377e+02 1.116566146711313081e+02 9.375400597094083821e+01
1.043736763560057028e+02 8.708436392050060704e+01 8.369805409258597706e+01 1.073208584691160894e+02 8.940808805241221080e+01 1.131673772022883213e+02
1.113381514976422011e+02 1.056213897316831662e+02 8.356727032030927660e+01 1.016864807847462657e+02 9.053731514412669412e+01 1.086227795953924158e+02
1.110135690038624148e+02 1.011124041343097559e+02 1.008105814014855071e+02 9.831962048433706514e+01 1.061137117036073505e+02 1.231716362293674081e+02
1.047285055010874828e+02 9.976052803690056692e+01 1.144566815457371547e+02 1.121578786656674254e+02 1.064348318198367167e+02 8.678219436902669770e+01
1.039400387317095351e+02 1.029101075440543696e+02 9.862636584967629005e+01 8.287525311085555302e+01 1.052353425134366773e+02 1.119306696249578010e+02
9.674781250372411989e+01 9.885240178593132043e+01 9.622264168111371418e+01 1.117441768046628709e+02 9.053782781845845307e+01 9.893070422117520479e+01
8.836024156675671293e+01 1.028651134612405542e+02 1.073025616969835312e+02 9.419537370772734164e+01 1.102920598755416961e+02 1.161882025964820286e+02
9.373801377007124813e+01 1.004230089079401722e+02 9.779484124526995004e+01 9.391446650339874225e+01 1.069066767242218958e+02 1.140310306565113478e+02
9.326127431333961226e+01 1.026050409374562946e+02 1.175554025359212602e+02 1.045901663485236810e+02 1.107578113726865467e+02 1.083801102459963488e+02
9.410134636822209586e+01 1.048262238476635844e+02 1.195617391363367688e+02 9.037598253216526700e+01 1.024756946782175362e+02 1.088990706894853986e+02
9.704589034805712799e+01 9.897891975796818542e+01 1.033838966315421573e+02 1.085138087286048005e+02 9.644233253628698321e+01 1.079873346848213629e+02
8.553126448486345623e+01 1.052917724812515701e+02 1.029556952754641088e+02 8.844506543142378518e+01 1.000755616706624380e+02 1.076885530820992187e+02
9.105290238418452020e+01 9.975168800695654170e+01 9.073741506288889980e+01 1.106140297684304130e+02 9.897940874177763249e+01 1.054093958568363263e+02
1.000148309193492935e+02 9.578266748292492139e+01 1.028601666682255882e+02 8.377937554550844368e+01 1.049703233596453344e+02 9.696822295014692372e+01
9.427119508375496082e+01 9.415300321963383112e+01 8.631606682200690273e+01 1.052519871027300837e+02 9.739199622293878633e+01 9.898407132722873314e+01
9.727945969420662209e+01 9.437270363847214583e+01 1.121888230291545199e+02 9.452095538116981288e+01 8.376724554866503070e+01 9.492384956776663785e+01
1.002539777765048257e+02 1.071827448618183780e+02 1.050856004250457829e+02 9.989374854303024165e+01 9.169129340661660876e+01 9.251704088085759281e+01
9.514148182468670711e+01 1.006397383152933855e+02 1.155107504761269723e+02 9.316196312932557078e+01 9.066626429959930533e+01 9.904759979750608068e+01
9.936157052055399674e+01 1.010415740673568905e+02 1.024433572897090983e+02 1.063536820780201992e+02 9.831198339144854970e+01 8.861407243251635180e+01
1.030255444258449984e+02 9.611586853978108991e+01 9.279266115626570866e+01 1.032077991265324073e+02 9.679196217002930780e+01 1.167441667374599206e+02
1.026758214400418581e+02 9.073459656264954276e+01 1.076134205571218700e+02 1.031496688168000162e+02 9.817759525795838726e+01 8.962383534313052280e+01
9.592500438832425402e+01 1.071945237607035324e+02 1.103862025659339281e+02 9.687233664162268099e+01 9.797129065659602531e+01 1.000999892230593957e+02
9.861187828850273718e+01 1.048002631043108153e+02 1.019168333097391184e+02 9.532141346541251892e+01 8.826735365517922105e+01 9.821777913008259020e+01
9.347678447012197012e+01 9.543794870097326566e+01 1.012258703137372606e+02 9.510939849648019617e+01 9.018186080252034742e+01 9.489032827284700033e+01
8.958757208609266343e+01 9.002457069114156241e+01 9.361766073799398669e+01 9.687054582207295539e+01 1.049519960766056528e+02 1.049626238076236575e+02
8.840207290962659670e+01 1.008776893553890659e+02 9.890593554172833990e+01 9.962493518315665142e+01 1.071051313550091919e+02 9.269292191274843162e+01
9.201979224083986253e+01 1.051932589097213508e+02 9.773316313225522833e+01 1.029215083699994011e+02 9.086302008642303463e+01 9.863565717550858380e+01
9.882311821035960975e+01 1.187683308446230939e+02 9.525030565768244628e+01 1.144751688098443054e+02 1.044457046342017605e+02 1.006394197774133943e+02
1.052463742462566643e+02 1.109506872708474958e+02 1.201198117327125914e+02 1.111401685649106241e+02 8.898784527222083796e+01 9.778588354661717119e+01
9.898213322276224346e+01 1.054683978806465348e+02 9.494684589245260042e+01 1.145053759007187324e+02 9.888548512954972125e+01 9.710895040846745019e+01
9.511958279720835208e+01 9.781884689493769258e+01 9.224285683166114325e+01 9.445248261948636070e+01 9.535166570018566290e+01 1.034811295351169633e+02
9.860808537176173161e+01 1.081833547073202624e+02 1.074268936282912108e+02 9.580254512335328343e+01 1.082239681244588212e+02 9.227027828278640698e+01
9.924077692797044392e+01 9.121604910587817017e+01 1.062678257236374151e+02 9.158599972150035740e+01 8.747498514131814318e+01 9.332424608219734807e+01
1.128698467587219341e+02 1.140929973879005104e+02 1.060064679893536237e+02 8.829163557392159589e+01 9.973367969950041356e+01 1.004692310177805865e+02
9.134595079765738035e+01 1.046605930656458270e+02 9.635132478039585635e+01 1.078779318735112440e+02 9.159228454724033952e+01 1.155476291947882430e+02
9.732065140037514084e+01 9.926084239925846475e+01 9.888808688924947887e+01 1.025042361094960768e+02 9.019788998818874859e+01 9.582564514624422713e+01
1.041300502520568756e+02 1.083238651938392394e+02 1.028466157186115026e+02 1.088927936863434525e+02 9.327584756701624258e+01 9.222236985356325079e+01
1.109720797638846221e+02 1.025107620361134479e+02 1.032091642142718655e+02 1.038005381319036360e+02 8.252683449702824703e+01 9.378620041227941329e+01
1.069519705349706413e+02 1.052308712423237722e+02 9.686410252048897007e+01 9.982276700619478049e+01 9.451282474586002991e+01 1.013882245098280350e+02
1.144900066399359417e+02 1.050648860479106901e+02 8.280249191767123307e+01 1.044004882516141492e+02 1.090755499602823733e+02 1.043534753431528941e+02
9.499165411871027231e+01 1.094266718248772179e+02 1.205664270733728642e+02 1.051005664739837044e+02 9.520995231116211244e+01 1.005424969987033421e+02
9.983363681112450649e+01 8.040677726487851373e+01 9.104699877558445564e+01 1.075629212869896207e+02 1.103604251441386452e+02 9.821654049350328819e+01
9.766861584206633040e+01 1.134141784875364181e+02 1.006368789268210975e+02 1.056539274281128797e+02 1.091809176560260539e+02 1.076658134130239546e+02
1.031399046634259378e+02 1.168741633909460376e+02 1.053189178597079092e+02 9.004200207655102872e+01 9.369579347198185815e+01 9.992082225832859876e+01
1.017727802810052680e+02 1.098360787504297349e+02 9.918268716955925868e+01 1.018008559929444488e+02 1.059764478035105100e+02 1.017594944883141892e+02
8.582530652445181829e+01 1.102840016797999567e+02 9.427205812545912522e+01 1.135062928565238280e+02 8.349175595448070908e+01 1.067039104225730171e+02
9.387645184060923498e+01 1.156213954096630232e+02 1.022681357210640556e+02 1.145310925068909711e+02 1.070432646307440194e+02 1.116643108387165313e+02
8.784041103034604703e+01 8.796028963362809350e+01 9.534679802569361584e+01 1.186571527003437865e+02 9.914587812700141001e+01 1.096959770627257598e+02
9.055199263910205332e+01 8.337061518730085652e+01 9.033396345882216849e+01 1.209176196160352248e+02 8.051668555240719627e+01 1.094098767084143873e+02
8.277784947653455561e+01 9.400789985618500566e+01 1.031552362000053051e+02 1.010158540535397833e+02 1.028956139507421881e+02 1.001379645138851231e+02
8.787476964808584512e+01 9.315036391982116015e+01 1.031072387715924350e+02 1.028881013330305905e+02 1.061674165696618246e+02 9.987972034814701772e+01
1.115199747024081205e+02 1.167776873080593703e+02 9.089849916105514183e+01 1.056061469604299674e+02 8.881942756634992975e+01 1.003304394723126336e+02
1.013769190064455472e+02 8.447613101346126996e+01 9.943652243899869347e+01 8.587788279366171196e+01 1.049266161173395915e+02 9.897117600206432542e+01
9.041029048770420218e+01 9.103383939574575834e+01 1.129156822258823354e+02 8.547843709264031986e+01 1.085385050115593799e+02 9.963300550209713435e+01
8.841009199510793337e+01 1.145742485012884515e+02 9.430080030577316563e+01 9.393178446596422759e+01 1.077750027657190941e+02 9.539350646860430061e+01
1.109287844331048518e+02 9.061870670222198498e+01 9.804807104465795931e+01 9.932118830858232172e+01 9.162216340057983643e+01 1.228846470474500592e+02
8.971300730456975714e+01 1.127894431252266259e+02 9.778242796162346906e+01 9.561345021945338374e+01 8.362069718612312386e+01 1.174211513947076071e+02
9.062367697634162766e+01 1.031116606778690397e+02 9.835696574072150611e+01 9.382023478124814631e+01 7.603414633704052505e+01 1.095308668251520601e+02
1.127104658484875870e+02 1.018927070404781858e+02 9.323239476421585437e+01 9.569645417948080990e+01 7.435904829129533766e+01 1.097462033996732487e+02
1.018665760760417811e+02 9.619521609494844938e+01 1.023800644954665131e+02 9.532616036551567618e+01 7.162830859324340338e+01 9.975485938094192306e+01
9.826318826630526360e+01 9.784273960901745681e+01 1.064598137176523096e+02 9.786909815736520102e+01 7.658458787658966571e+01 1.014470142116202283e+02
1.002902904188558608e+02 1.001982063313848101e+02 9.214530743483553010e+01 9.729769406293695511e+01 8.175295701697778838e+01 1.057942797922733575e+02
9.756996110642758424e+01 9.201604015574349660e+01 9.781882752285576998e+01 8.409357217696027931e+01 9.491817107627221617e+01 7.740455911402375477e+01
1.039581323639577590e+02 8.433000494822982773e+01 9.521489560933538598e+01 7.182859138523672016e+01 9.797713052582908233e+01 7.482778466919509697e+01
9.232054589149723256e+01 9.540934506623057132e+01 1.092000819339752553e+02 9.244452631023922606e+01 1.155266990735177330e+02 7.967470721948679113e+01
1.072440111522635391e+02 1.170341881887421778e+02 1.050269209551323115e+02 1.001535568587691074e+02 1.126945049445340459e+02 8.199391793520877059e+01
8.937585751367224418e+01 1.175182672855690384e+02 9.394467457693384915e+01 9.801546320480012753e+01 9.903577733993503784e+01 8.287889846207364997e+01
9.830550333576223920e+01 1.082994832786524313e+02 1.158227793039878719e+02 1.021763006118316639e+02 1.018532393889527299e+02 9.443176250559542950e+01
1.011592124953391334e+02 1.080680863270822982e+02 1.268253940429733291e+02 1.028459687841504717e+02 9.548319780739730334e+01 8.921722604675304069e+01
1.014975264143456286e+02 1.230634171307437299e+02 1.217662087686839811e+02 9.174395700889232330e+01 1.018869893439616874e+02 1.001213546075438927e+02
1.016260995225775616e+02 1.145215690041659400e+02 8.010232769824993682e+01 8.608896455926310409e+01 9.794758282874839495e+01 9.376002643816599402e+01
9.351916429919023699e+01 1.040280599090739315e+02 8.352329752608409308e+01 9.974510861051882671e+01 9.924148863215683036e+01 1.014756601444090052e+02
9.376182617780497708e+01 1.057899463161382414e+02 8.645306734128362791e+01 9.704657185872633818e+01 9.796056890629503755e+01 1.029687991851932480e+02
8.649506976708431694e+01 9.892636276478410196e+01 9.691479091006577562e+01 1.008308210232081308e+02 9.474323216869497344e+01 9.517691796938797211e+01
1.003917091839489188e+02 1.058761087895269100e+02 8.883475143244994854e+01 1.025670980295480774e+02 9.535618489541110421e+01 9.317492830821437622e+01
1.029144848347123968e+02 1.002364727430577744e+02 1.092930278731487164e+02 1.231926374988202753e+02 9.166297349410569950e+01 1.028108875847670873e+02
1.013624164197181869e+02 9.367700364184355522e+01 9.369059094121692510e+01 1.248728551591884184e+02 8.232353328614283328e+01 1.186925064760908555e+02
1.014101559211427173e+02 1.144592015006753627e+02 9.924696858290427315e+01 1.219828774831953382e+02 1.043487569076410324e+02 1.211442287820065076e+02
9.882803972313919871e+01 1.173954478277996571e+02 1.036233522626602905e+02 7.863593837764082650e+01 1.154298957466055811e+02 1.275654352014588966e+02
9.331329001836266457e+01 8.610725203628194890e+01 1.127027596179793250e+02 8.416813981299350189e+01 1.175012041941760259e+02 1.262132471852614515e+02
8.920440363415839613e+01 9.825241660922603160e+01 1.096691924996622731e+02 9.727735203600848024e+01 8.154065883841218465e+01 1.253946964357862157e+02
7.963225229774157299e+01 8.854371995267692341e+01 8.551076083223557589e+01 9.487398251571607943e+01 9.712658647536638057e+01 1.335136276945333123e+02
1.013265079865917215e+02 8.696841765372609245e+01 8.953012929602030567e+01 1.093470098422740762e+02 1.174268191631533398e+02 1.094422081728792193e+02
9.245323548227479193e+01 8.577114277042274182e+01 9.679914909964151093e+01 1.078241093783512099e+02 9.782968439901532065e+01 1.167835509992658842e+02
9.935008784760351830e+01 1.100732690591122491e+02 9.173319322820691468e+01 8.550709261185154730e+01 9.702303615730453146e+01 9.912767865530560130e+01
1.039158777824785602e+02 1.113609566542778424e+02 9.313332675510002900e+01 1.113699529901277572e+02 1.007064502931573600e+02 1.012185014991661944e+02
1.143341780441227797e+02 1.137209127787170786e+02 1.062486092214926288e+02 9.309353936210038682e+01 9.233487092717932399e+01 9.953127211970605970e+01
8.998084435140677328e+01 8.662193350463911656e+01 9.051336103186334014e+01 1.044250221990368175e+02 9.270534792370087018e+01 1.002794552244249218e+02
9.188609356982483689e+01 1.150477053571067216e+02 1.082037282704332029e+02 1.079027181744332751e+02 9.565322619989498776e+01 9.988650881694898942e+01
9.019475625242459671e+01 8.440843167279759029e+01 1.056160407384312521e+02 1.078498306538655811e+02 8.775780019155079970e+01 9.428375376331142377e+01
8.568598923674051093e+01 1.061355877357317894e+02 1.213623097363011993e+02 1.094618413082078945e+02 9.329316724029729357e+01 9.853749793255155964e+01
8.709713552344291543e+01 9.514072774966247437e+01 1.048437012047750443e+02 1.066978867225972607e+02 8.899051162558070871e+01 1.057267725394814732e+02
9.378243156323844687e+01 9.414253062273782291e+01 1.057303344794246414e+02 1.067223351156631850e+02 1.070252337186648504e+02 1.000223088800541973e+02
9.993277163831353960e+01 9.290656967834657110e+01 9.213682990609740386e+01 9.032163786771944558e+01 9.760028221047548413e+01 9.465104211762677267e+01
9.847750495864450215e+01 1.122129388233697398e+02 1.030559198466698092e+02 1.111785290149968262e+02 9.172066157543703468e+01 9.049306461478761321e+01
1.032306032178800308e+02 1.190299163181635294e+02 1.031860279796430575e+02 1.239353906993080585e+02 8.858491753303832184e+01 1.034514768700534688e+02
1.005727919601458495e+02 7.428009466116947124e+01 9.690459098885202138e+01 9.679598342218861262e+01 8.914364622373122415e+01 9.160115547068033948e+01
9.874140601370575610e+01 1.313778254739963813e+02 1.067030628333966860e+02 1.013096363012365373e+02 9.096299673275855469e+01 9.597947581571494879e+01
1.118591351118727601e+02 1.319461423519223899e+02 1.079287351778218635e+02 9.430412472490810671e+01 9.136877830810254864e+01 9.696363544833945980e+01
8.729283675107129170e+01 1.021395786153504446e+02 9.116395541270205172e+01 1.009804994356030647e+02 9.795801592550780867e+01 9.616175015508538593e+01
9.454732240897720885e+01 1.044878902511439236e+02 9.457407431838929313e+01 1.064825552806136102e+02 1.062892245043433945e+02 1.135828534854726684e+02
1.221794643473615452e+02 9.899901598874870956e+01 1.095450255623610900e+02 1.114025610706497389e+02 1.216709772127694436e+02 1.010224723605606272e+02
1.214448439816616911e+02 1.356368615601211900e+02 9.722921313069838334e+01 1.016526125589105334e+02 8.818672818025865467e+01 1.026270579928462610e+02
1.181879780995832192e+02 1.102142423625039243e+02 1.011564747892215621e+02 1.032221900175606777e+02 8.690143889646130049e+01 9.953426393797097660e+01
8.798582746903122143e+01 1.118387866749068422e+02 1.150105669516571680e+02 9.514894015511170267e+01 1.061982256058306433e+02 1.022834686212613349e+02
9.682281836364214200e+01 9.752195884433055539e+01 1.047087396728920510e+02 1.036483736864220759e+02 7.476261329098343822e+01 1.032764452827783828e+02
9.301923654851836432e+01 8.317640471218086873e+01 1.071088166431361088e+02 1.039819556435106733e+02 1.071853236398118554e+02 9.937155238014230463e+01
9.067201288064583764e+01 8.001889843709872707e+01 1.068186120055699320e+02 1.108821302780567351e+02 8.354575174124327930e+01 9.799429721490000134e+01
8.920119481946065321e+01 9.859131931962159001e+01 1.067431737031568844e+02 1.081071571875681059e+02 8.728875434126493360e+01 9.546793463608614161e+01
1.025380347339787477e+02 9.736520173755700114e+01 1.114065715954575069e+02 9.479776135101744217e+01 8.426154777001528373e+01 8.961211550677063542e+01
1.062290501109231826e+02 1.022330865570954330e+02 8.640307743777901806e+01 1.015208686481955880e+02 8.494636174930023742e+01 9.724701148832551212e+01
9.988580011354984833e+01 9.969388625263086112e+01 9.128861560330200575e+01 1.001908667049107464e+02 1.208771565393122103e+02 1.007822061204932425e+02
9.702175043807731925e+01 1.098806328795973855e+02 9.695820219540405560e+01 8.700127257753950971e+01 1.187380638038123379e+02 9.266331802359923131e+01
1.069096156539657727e+02 1.235663022992413289e+02 8.551711681309910773e+01 1.025391657472330849e+02 9.574262727739053958e+01 8.532037162818329534e+01
1.009626242891682750e+02 1.124011515073859755e+02 9.705770567062172915e+01 9.296922954674617756e+01 9.584533770469623448e+01 8.669573670644817298e+01
1.032864843612366457e+02 1.026218250559453793e+02 8.621801355638612563e+01 1.015026293617650168e+02 1.010836791971288022e+02 8.418631994033586352e+01
1.096412585451688528e+02 8.412197026069277683e+01 8.688317596292925771e+01 9.009319019082425939e+01 9.749485552693082013e+01 9.323135532172820206e+01
1.069658123032380104e+02 8.700653707072967791e+01 9.632415029347885138e+01 1.082426486338937366e+02 9.515254396793164915e+01 9.410398764834708629e+01
1.128870161739628486e+02 1.236189709564821442e+02 9.651501768553268334e+01 8.459324823498627666e+01 1.113686874853996613e+02 1.047070153101228698e+02
1.180246557571620656e+02 9.783164348346406314e+01 9.327340681529005906e+01 8.636243926807414084e+01 1.104544682121463950e+02 1.061694154119950610e+02
1.088220965402098415e+02 9.474010281130348687e+01 1.006131713073531415e+02 9.813310459639079397e+01 1.052916987266479794e+02 1.089466799518682762e+02
1.029033291483608394e+02 9.439349484295701131e+01 1.037628270652514573e+02 9.806431605190319090e+01 8.726561583973702341e+01 9.150912990743472619e+01
1.105393092995363133e+02 1.035582034563597915e+02 1.151221340752203446e+02 1.071747608220263288e+02 1.008592128221067412e+02 9.908654943417539585e+01
1.172508156806535169e+02 9.504716464625525418e+01 1.092951598027348865e+02 8.964732720293696389e+01 9.471963442327506755e+01 1.045687474807810418e+02
1.114003851568142949e+02 1.078839569463282970e+02 1.015185793620580768e+02 1.082070080043909854e+02 8.283846243586295088e+01 9.285635697893084739e+01
1.127184370601455328e+02 9.415120779520952965e+01 9.513278007793202562e+01 9.134387863181865441e+01 9.926103841184485077e+01 8.942993066202916452e+01
1.014009469192429833e+02 9.832058539348813042e+01 9.121456335483422606e+01 9.150226704748098427e+01 9.315088971554939690e+01 8.975782871060108903e+01
8.838449723566284888e+01 1.197429173269186293e+02 9.506798016821116448e+01 8.663935566147023337e+01 9.136917576135455477e+01 8.693544782392734760e+01
9.585985557982787952e+01 1.251427854811530977e+02 9.566699500729062322e+01 8.190895883416347090e+01 9.985108403179644654e+01 1.048724759088021443e+02
1.044472812789568366e+02 8.065744647833238901e+01 1.160313959004295157e+02 1.267282910815298465e+02 1.157811659868106062e+02 9.253103390296367081e+01
1.037617550039401664e+02 8.341423064115720365e+01 1.250003154848633642e+02 1.171904653676560883e+02 8.826112705533400060e+01 9.326299327354938384e+01
1.048437105495853245e+02 1.079896669428846110e+02 1.187908492033003540e+02 1.149601757699395108e+02 1.021237145499937355e+02 9.811606497027277385e+01
1.061191978245154246e+02 1.308407085881612488e+02 8.765794406668528893e+01 1.252069629007270635e+02 1.055118983116493609e+02 1.044052087098364012e+02
9.405055860429087033e+01 1.139820485570745063e+02 9.655381691561944990e+01 1.289773311066533097e+02 1.070484187948757437e+02 8.772549598384298974e+01
8.720884366735933213e+01 1.014409762981740499e+02 8.988870307010755312e+01 1.216153016868591976e+02 8.814336914032392656e+01 9.022815384011761353e+01
1.081245901281385500e+02 9.838939183966789415e+01 9.573629255332282639e+01 7.711685065585584198e+01 1.060781619733566998e+02 1.098146497933666694e+02
8.754235569532222883e+01 9.477700081793589959e+01 9.504612803274072519e+01 7.494288293655068856e+01 9.434244659808524602e+01 1.132998649749666527e+02
8.864063739735172476e+01 9.789354305405348100e+01 1.051937172889035708e+02 7.819059008688901713e+01 9.518748234782938766e+01 9.714370764129215274e+01
9.916252891133650849e+01 1.083477580669204627e+02 1.137290498530622358e+02 1.178570399232885677e+02 9.758770420066548468e+01 9.976026339279442823e+01
9.655098191450176159e+01 9.534272162712670706e+01 9.706782082718997628e+01 1.060848405929021965e+02 9.066316620785339353e+01 9.675664039416932383e+01
1.067868267508277285e+02 9.430485530225764990e+01 9.906044097807208004e+01 1.025453600392500846e+02 9.571402692384347688e+01 1.046155046702706812e+02
9.235952744576884754e+01 1.049707511765143977e+02 1.028698474272859187e+02 1.140581316694763530e+02 1.100686503286172950e+02 1.217929233242006148e+02
9.483850939990499285e+01 1.043360398256923389e+02 9.375757785084363150e+01 1.017276467676541785e+02 9.981327586520711748e+01 8.954359349813876179e+01
8.987959328334547138e+01 1.061174950828027903e+02 8.774323239323294388e+01 9.714711750644680421e+01 9.977186921672192454e+01 8.817449050907455899e+01
1.035719586976646696e+02 1.019458252271422367e+02 9.175927119796905629e+01 1.098482832010389245e+02 9.242461995105284700e+01 8.952132146096460019e+01
9.987626936217806417e+01 9.665094557487157090e+01 9.849620351881362978e+01 1.148979178927156539e+02 9.701924566702776076e+01 9.129499128600740221e+01
1.055448443607615729e+02 1.056095830389648427e+02 9.833961077228028103e+01 1.052443063238655583e+02 1.035373081528220780e+02 9.903206022270134667e+01
1.183910216176960546e+02 9.665178140006082685e+01 9.927615161520546394e+01 1.133851606469366260e+02 9.922224824923200970e+01 9.552387022781188364e+01
1.198795129662397869e+02 9.796091882808258333e+01 9.825929044636086473e+01 9.706104236842277544e+01 1.012453483699045620e+02 1.010789956336954702e+02
1.047222948974780081e+02 1.055955535444737734e+02 9.829229053869968880e+01 1.041239283941000480e+02 1.037081938024392400e+02 1.044465850990720668e+02
1.050374304946695503e+02 9.306719993058041496e+01 9.994846587274962246e+01 1.001531454450198737e+02 9.047182914728857384e+01 8.199851224360149615e+01
1.116607200354833935e+02 1.006325356287190402e+02 1.068524048818708536e+02 9.198960814480761883e+01 1.041839943795703505e+02 9.943662229610508518e+01
9.613390245069210494e+01 9.691398776975715634e+01 9.649595873726343598e+01 9.394716296940379152e+01 1.137611047578839560e+02 8.743825743349188429e+01
8.137678421041428578e+01 9.932291608703766883e+01 1.087647289700258000e+02 9.641485909309967894e+01 1.113618877376897416e+02 1.024745759661580848e+02
8.998108252409193142e+01 1.029139177768227427e+02 9.458567957240444457e+01 9.924130810782796175e+01 7.798958099114643971e+01 1.174297865725227581e+02
1.089962489325462514e+02 1.020910403310092249e+02 9.092850294822029866e+01 9.709831745031969774e+01 7.739784601634575267e+01 9.133049065867592731e+01
1.033861161052580684e+02 1.023142356829250446e+02 8.702174126073880700e+01 8.321450765996951304e+01 1.166475957939423722e+02 1.014451325379431239e+02
8.926915488643594188e+01 1.186157219286017153e+02 9.053025847151430128e+01 9.008746090815630225e+01 1.258260508002423279e+02 1.082216333190310138e+02
1.078262816621041509e+02 1.070397017844577192e+02 9.614169437148862585e+01 9.343086712925749282e+01 1.083509515037277282e+02 9.224065955465010802e+01
9.998789593356521266e+01 1.010834615666944103e+02 1.009472200225886525e+02 1.049323930403754730e+02 9.996752833118364379e+01 9.317276604287022224e+01
1.135479228936193863e+02 1.048096299554603235e+02 1.028057835959466075e+02 8.918693079766423182e+01 1.008548527868736500e+02 1.149069431232926206e+02
9.351108486659417451e+01 9.389018891490752594e+01 9.780040955867643504e+01 9.566060082678785648e+01 9.264010992143302303e+01 1.098827165053876627e+02
1.062650155903010329e+02 1.091851097813687090e+02 9.527820051833029424e+01 8.691641454145485568e+01 9.710442950769916592e+01 1.097890682527428936e+02
1.044318917159560272e+02 1.114335967698048364e+02 1.031062611344326427e+02 1.205806109261507686e+02 9.950360419309026838e+01 9.406450662501805482e+01
9.651567513693024125e+01 9.551249410114481009e+01 1.066522625284385413e+02 1.095796318896622523e+02 1.121201667258402495e+02 1.096269105161065198e+02
